ESTADO,DISTRITO,PARTIDO_CI,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
19,3,PAN,WENDY MARICELA CORDERO GONZALEZ,LUZ GIOVANNA LEAL MONTOY
19,3,PRI,GILDA ANNEL REYES TEPEPA,LORENA VELAZQUEZ BARBOSA
19,3,PRD,ROCIO MAYBE MONTALVO ADAME,SYLVIA GERALDINE COLUNGA BOTELLO
19,3,PVEM,JOSE LUIS GARCIA DUQUE,JORGE DE JESUS CORONADO GOMEZ
19,3,PT,JOSE LUIS GARCIA DUQUE,JORGE DE JESUS CORONADO GOMEZ
19,3,MC,MARTHA LAURA RAMIREZ PEREZ,ANDREA DENISSE TREVIÑO CASTELLANOS
19,3,MORENA,JOSE LUIS GARCIA DUQUE,JORGE DE JESUS CORONADO GOMEZ
19,3,PES,MILTON JAVIER GARZA IBARRA,PEDRO PABLO ORTEGA MONTEMAYOR
19,3,RSP,JOSE MANUEL LOPEZ SAUCEDO,GREGORIO VALENTIN VILLARREAL GARZA
19,3,FXM,ALFONSO VILLA AMADOR,JORGE LUIS REYNA ALEMAN
19,3,PVEM-PT-MORENA,JOSE LUIS GARCIA DUQUE,JORGE DE JESUS CORONADO GOMEZ
19,3,PVEM-PT,JOSE LUIS GARCIA DUQUE,JORGE DE JESUS CORONADO GOMEZ
19,3,PVEM-MORENA,JOSE LUIS GARCIA DUQUE,JORGE DE JESUS CORONADO GOMEZ
19,3,PT-MORENA,JOSE LUIS GARCIA DUQUE,JORGE DE JESUS CORONADO GOMEZ
19,3,PAN,,
19,3,PRI,,
19,3,PRD,,
19,3,PVEM,,
19,3,PT,,
19,3,MC,,
19,3,MORENA,,
19,3,PES,,
19,3,RSP,,
19,3,FXM,,
19,4,PAN,PEDRO SALGADO ALMAGUER,JUAN RAMON MASTRETTA LOPEZ
19,4,PRI,REBECA ALEJANDRA ALVARADO DAVILA,MAYRA ALEJANDRA PESSINA ZARAZUA
19,4,PRD,GILBERTO DE LEON DEL RIO,RICARDO AUGUSTO MEZO BAEZA
19,4,PVEM,ARMANDO RAMIREZ ANGUIANO,PAULINA VERDIRAME ELIZONDO
19,4,PT,FEBE PRISCILA BENAVIDES LOZANO,ITZEL ARANTZA CORTES NATERAS
19,4,MC,HUGO ALONSO LEIVA RODRIGUEZ,ALEJANDRO JULIO GONZALEZ VASQUEZ
19,4,MORENA,CAMILO RAMIREZ PUENTE,MAURICIO LUIS FELIPE CASTILLO FLORES
19,4,PES,JOSE ROBERTO SALINAS PADILLA,EDGAR ROBERTO PALMA CHAVEZ
19,4,RSP,GERARDO LOPEZ MENDOZA,EFREN JIMENEZ RODRIGUEZ
19,4,FXM,MARCO ANTONIO CEPEDA ALVAREZ,JORGE ALBERTO CASIQUE LOPEZ
19,4,PAN,PEDRO SALGADO ALMAGUER,JUAN RAMON MASTRETTA LOPEZ
19,4,PRI,REBECA ALEJANDRA ALVARADO DAVILA,MAYRA ALEJANDRA PESSINA ZARAZUA
19,4,PRD,GILBERTO DE LEON DEL RIO,RICARDO AUGUSTO MEZO BAEZA
19,4,PVEM,ARMANDO RAMIREZ ANGUIANO,PAULINA VERDIRAME ELIZONDO
19,4,PT,FEBE PRISCILA BENAVIDES LOZANO,ITZEL ARANTZA CORTES NATERAS
19,4,MC,HUGO ALONSO LEIVA RODRIGUEZ,ALEJANDRO JULIO GONZALEZ VASQUEZ
19,4,MORENA,CAMILO RAMIREZ PUENTE,MAURICIO LUIS FELIPE CASTILLO FLORES
19,4,PES,JOSE ROBERTO SALINAS PADILLA,EDGAR ROBERTO PALMA CHAVEZ
19,4,RSP,GERARDO LOPEZ MENDOZA,EFREN JIMENEZ RODRIGUEZ
19,4,FXM,MARCO ANTONIO CEPEDA ALVAREZ,JORGE ALBERTO CASIQUE LOPEZ
19,4,PAN,,
19,4,PRI,,
19,4,PRD,,
19,4,PVEM,,
19,4,PT,,
19,4,MC,,
19,4,MORENA,,
19,4,PES,,
19,4,RSP,,
19,4,FXM,,
19,5,PAN,PAULA MAYELA PALOMO LEYVA,ROSA ELENA PALOMO LEYVA
19,5,PRI,MARCELA GUERRA CASTILLO,ARIADNE VALERIA GARCIA SALAS
19,5,PRD,ANTONIO ALTA GONZALEZ,DANIEL SANTOS RODRIGUEZ
19,5,PVEM,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PT,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,MC,JESUS JAVIER PEREZ SAGAON,ENRIQUE RUIZ RIVERA
19,5,MORENA,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PES,BENJAMIN BELLOC UTTERBACK,JULIO  CESAR SALAS FERNANDEZ
19,5,RSP,MA MAGDALENA CUEVAS BETANCOURT,NADYA YOVANKA SAAVEDRA GONZALEZ
19,5,FXM,GRECIA NALLELY DE LA ROSA SANCHEZ,MARTHA BARRIENTOS VAZQUEZ
19,5,PVEM-PT-MORENA,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PVEM-PT,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PVEM-MORENA,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PT-MORENA,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PAN,PAULA MAYELA PALOMO LEYVA,ROSA ELENA PALOMO LEYVA
19,5,PRI,MARCELA GUERRA CASTILLO,ARIADNE VALERIA GARCIA SALAS
19,5,PRD,ANTONIO ALTA GONZALEZ,DANIEL SANTOS RODRIGUEZ
19,5,PVEM,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PT,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,MC,JESUS JAVIER PEREZ SAGAON,ENRIQUE RUIZ RIVERA
19,5,MORENA,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PES,BENJAMIN BELLOC UTTERBACK,JULIO  CESAR SALAS FERNANDEZ
19,5,RSP,MA MAGDALENA CUEVAS BETANCOURT,NADYA YOVANKA SAAVEDRA GONZALEZ
19,5,FXM,GRECIA NALLELY DE LA ROSA SANCHEZ,MARTHA BARRIENTOS VAZQUEZ
19,5,PVEM-PT-MORENA,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PVEM-PT,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PVEM-MORENA,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PT-MORENA,SANTIAGO GONZALEZ SOTO,SANTIAGO GONZALEZ RAMIREZ
19,5,PAN,,
19,5,PRI,,
19,5,PRD,,
19,5,PVEM,,
19,5,PT,,
19,5,MC,,
19,5,MORENA,,
19,5,PES,,
19,5,RSP,,
19,5,FXM,,
19,6,PAN,ANNIA SARAHI GOMEZ CARDENAS,AFRICA DONAJI ELIZONDO RODRIGUEZ
19,6,PRI,RAUL ALCALA GALLEGOS,MARCO ANTONIO DECANINI CONTRERAS
19,6,PRD,BRENDA ANGELICA VERA GARZA,NANCY JUDITH GARCIA GARCIA
19,6,PVEM,GLORIA ESTHER MUÑIZ SANCHEZ,PATRICIA GUADALUPE ZUÑIGA LOPEZ
19,6,PT,ROSA ESTHER VIOLETA ESPINOSA TOVAR,AURELIA BECERRA BECERRA
19,6,MC,LILIA ELIDA GARCIA RODRIGUEZ,ANA SOFIA GONZALEZ PEREZ
19,6,MORENA,JUDITH GRACE GONZALEZ HINCKS,LILIANA SOLIS BARRERA
19,6,PES,FRANCISCO JAVIER CRUZ JIMENEZ,MAURICIO ALEJANDRO CANTU FLORES
19,6,RSP,ADRIANA LEONOR DIAZ GARCIA,MYRIAM DEL CARMEN HERNANDEZ LUCIO
19,6,FXM,JUAN MARIO RAMOS ESMERADO,DIBANHI ALEJANDRA LOPEZ MORENO
19,6,PAN,ANNIA SARAHI GOMEZ CARDENAS,AFRICA DONAJI ELIZONDO RODRIGUEZ
19,6,PRI,RAUL ALCALA GALLEGOS,MARCO ANTONIO DECANINI CONTRERAS
19,6,PRD,BRENDA ANGELICA VERA GARZA,NANCY JUDITH GARCIA GARCIA
19,6,PVEM,GLORIA ESTHER MUÑIZ SANCHEZ,PATRICIA GUADALUPE ZUÑIGA LOPEZ
19,6,PT,ROSA ESTHER VIOLETA ESPINOSA TOVAR,AURELIA BECERRA BECERRA
19,6,MC,LILIA ELIDA GARCIA RODRIGUEZ,ANA SOFIA GONZALEZ PEREZ
19,6,MORENA,JUDITH GRACE GONZALEZ HINCKS,LILIANA SOLIS BARRERA
19,6,PES,FRANCISCO JAVIER CRUZ JIMENEZ,MAURICIO ALEJANDRO CANTU FLORES
19,6,RSP,ADRIANA LEONOR DIAZ GARCIA,MYRIAM DEL CARMEN HERNANDEZ LUCIO
19,6,FXM,JUAN MARIO RAMOS ESMERADO,DIBANHI ALEJANDRA LOPEZ MORENO
19,6,PAN,,
19,6,PRI,,
19,6,PRD,,
19,6,PVEM,,
19,6,PT,,
19,6,MC,,
19,6,MORENA,,
19,6,PES,,
19,6,RSP,,
19,6,FXM,,
19,7,PAN,MANUEL FLORENTINO GONZALEZ FLORES,RICARDO GONZALEZ MARTINEZ
19,7,PRI,ESPERANZA ALICIA RODRIGUEZ LOPEZ,KARLA MARTINA GARZA RODRIGUEZ
19,7,PRD,ELVIRA DONAJI LOPEZ GUERRERO,ADRIANA MASCAREÑAS ELIZONDO
19,7,PVEM,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PT,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,MC,LESLY SARAI PRADO GRACIA,EDITH ESMERALDA MARTINEZ MATA
19,7,MORENA,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PES,JOSE HECTOR SANCHEZ HERNANDEZ,CARLOS ALBERTO SALINAS ZAVALA
19,7,RSP,PERLA ELIZABETH CARRIZALES CARDENAS,LETICIA MARTINEZ TREVIÑO
19,7,FXM,MARIA DE LA LUZ LOYOLA RIOS,MARIA ELENA YESENIA LOPEZ GARCIA
19,7,PVEM-PT-MORENA,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PVEM-PT,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PVEM-MORENA,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PT-MORENA,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PAN,MANUEL FLORENTINO GONZALEZ FLORES,RICARDO GONZALEZ MARTINEZ
19,7,PRI,ESPERANZA ALICIA RODRIGUEZ LOPEZ,KARLA MARTINA GARZA RODRIGUEZ
19,7,PRD,ELVIRA DONAJI LOPEZ GUERRERO,ADRIANA MASCAREÑAS ELIZONDO
19,7,PVEM,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PT,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,MC,LESLY SARAI PRADO GRACIA,EDITH ESMERALDA MARTINEZ MATA
19,7,MORENA,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PES,JOSE HECTOR SANCHEZ HERNANDEZ,CARLOS ALBERTO SALINAS ZAVALA
19,7,RSP,PERLA ELIZABETH CARRIZALES CARDENAS,LETICIA MARTINEZ TREVIÑO
19,7,FXM,MARIA DE LA LUZ LOYOLA RIOS,MARIA ELENA YESENIA LOPEZ GARCIA
19,7,PVEM-PT-MORENA,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PVEM-PT,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PVEM-MORENA,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PT-MORENA,ANDRES PINTOS CABALLERO,JEAN MICHEL WILLARS RUBIO
19,7,PAN,,
19,7,PRI,,
19,7,PRD,,
19,7,PVEM,,
19,7,PT,,
19,7,MC,,
19,7,MORENA,,
19,7,PES,,
19,7,RSP,,
19,7,FXM,,
19,8,PAN,ALICIA JANETH LIZARRAGA CEPEDA,CLARITA ELIZABETH MARTINEZ QUEZADA
19,8,PRI,MA DE JESUS AGUIRRE MALDONADO,YULIHANA MEAVE ARBIZO
19,8,PRD,CRUZ ALEJANDRO ARIAS CAMPOS,LEONARDO NAVARRO MURILLO
19,8,PVEM,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PT,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,MC,JESUS MARIO GARZA GUEVARA,EDUARDO LEOPOLDO LOZANO GARZA
19,8,MORENA,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PES,BERTHA MARGARITA UGARTE VILLAREAL,RUTH MARTINEZ PEÑA
19,8,RSP,SOFIA CECILIA VILLARREAL GONZALEZ,VANESSA NATALY CAMPOS HUERTA
19,8,FXM,CLAUDIA JOSEFINA HEREDIA GONZALEZ,MARIA DE LOS ANGELES GARCIA EGUIA
19,8,PVEM-PT-MORENA,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PVEM-PT,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PVEM-MORENA,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PT-MORENA,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PAN,ALICIA JANETH LIZARRAGA CEPEDA,CLARITA ELIZABETH MARTINEZ QUEZADA
19,8,PRI,MA DE JESUS AGUIRRE MALDONADO,YULIHANA MEAVE ARBIZO
19,8,PRD,CRUZ ALEJANDRO ARIAS CAMPOS,LEONARDO NAVARRO MURILLO
19,8,PVEM,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PT,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,MC,JESUS MARIO GARZA GUEVARA,EDUARDO LEOPOLDO LOZANO GARZA
19,8,MORENA,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PES,BERTHA MARGARITA UGARTE VILLAREAL,RUTH MARTINEZ PEÑA
19,8,RSP,SOFIA CECILIA VILLARREAL GONZALEZ,VANESSA NATALY CAMPOS HUERTA
19,8,FXM,CLAUDIA JOSEFINA HEREDIA GONZALEZ,MARIA DE LOS ANGELES GARCIA EGUIA
19,8,PVEM-PT-MORENA,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PVEM-PT,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PVEM-MORENA,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PT-MORENA,YARELY GUADALUPE VERA GRIMALDO,TERESITA DE JESUS LOPEZ PEREZ
19,8,PAN,,
19,8,PRI,,
19,8,PRD,,
19,8,PVEM,,
19,8,PT,,
19,8,MC,,
19,8,MORENA,,
19,8,PES,,
19,8,RSP,,
19,8,FXM,,
19,9,PAN,EDELMIRO CAVAZOS VALDES,RAUL OSVALDO MALDONADO VAZQUEZ
19,9,PRI,JUAN FRANCISCO ESPINOZA EGUIA,ELIAS CANTU DE LEON
19,9,PRD,MARIA DEL REFUGIO MARTINEZ MARTINEZ,MARICELA ZAPATA MATA
19,9,PVEM,VALERIA ARACELI VALDES CASTILLO,ARACELI CASTILLO MARTINEZ
19,9,PT,SERGIO GILBERTO NAVA MENCHACA,SALVADOR MOLINA ZARAZUA
19,9,MC,SAMUEL JAIME ELIZONDO GARCIA,CESAR EUGENIO FLORES GARCIA
19,9,MORENA,JUAN ANTONIO RODRIGUEZ GONZALEZ,JORGE AMEL SILVA SOTO
19,9,PES,EMAMIRIAM FERNANDA GONZALEZ MEZA,ZORAIDA SARAHI MENDOZA ALVARADO
19,9,RSP,ARMANDO GUTIERREZ GRAJALES,JAVIER EDUARDO GUIDI KAWAS
19,9,FXM,JULIO CESAR MEDELLIN REYNA,GLORIA ILEANA TORRES GONZALEZ
19,9,PAN,EDELMIRO CAVAZOS VALDES,RAUL OSVALDO MALDONADO VAZQUEZ
19,9,PRI,JUAN FRANCISCO ESPINOZA EGUIA,ELIAS CANTU DE LEON
19,9,PRD,MARIA DEL REFUGIO MARTINEZ MARTINEZ,MARICELA ZAPATA MATA
19,9,PVEM,VALERIA ARACELI VALDES CASTILLO,ARACELI CASTILLO MARTINEZ
19,9,PT,SERGIO GILBERTO NAVA MENCHACA,SALVADOR MOLINA ZARAZUA
19,9,MC,SAMUEL JAIME ELIZONDO GARCIA,CESAR EUGENIO FLORES GARCIA
19,9,MORENA,JUAN ANTONIO RODRIGUEZ GONZALEZ,JORGE AMEL SILVA SOTO
19,9,PES,EMAMIRIAM FERNANDA GONZALEZ MEZA,ZORAIDA SARAHI MENDOZA ALVARADO
19,9,RSP,ARMANDO GUTIERREZ GRAJALES,JAVIER EDUARDO GUIDI KAWAS
19,9,FXM,JULIO CESAR MEDELLIN REYNA,GLORIA ILEANA TORRES GONZALEZ
19,9,PAN,,
19,9,PRI,,
19,9,PRD,,
19,9,PVEM,,
19,9,PT,,
19,9,MC,,
19,9,MORENA,,
19,9,PES,,
19,9,RSP,,
19,9,FXM,,
19,10,PAN,CARMINA CANTU TREVIÑO,FANIA RAQUEL ASPERA LEDEZMA
19,10,PRI,KARINA MARLEN BARRON PERALES,MARIA DEL PILAR GONZALEZ GARZA
19,10,PRD,ALVARO RODRIGUEZ GARZA,JUAN CARLOS SANCHEZ RODRIGUEZ
19,10,PVEM,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PT,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,MC,ALICIA ANGELICA GUAJARDO ALATORRE,CLAUDIA ANGELICA CRUZ MALDONADO
19,10,MORENA,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PES,NORA DIONICIA CANTU RESENDEZ,NANCY CECILIA LOZANO MENA
19,10,RSP,MARIA DEL PILAR TALAVERA SALDAÑA,LAURA NELLY FERNANDEZ MIER
19,10,FXM,BLANCA MARICELA DEL TORO RUIZ,MARTHA MAGDALENA MONTES SALAZAR
19,10,PVEM-PT-MORENA,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PVEM-PT,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PVEM-MORENA,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PT-MORENA,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PAN,CARMINA CANTU TREVIÑO,FANIA RAQUEL ASPERA LEDEZMA
19,10,PRI,KARINA MARLEN BARRON PERALES,MARIA DEL PILAR GONZALEZ GARZA
19,10,PRD,ALVARO RODRIGUEZ GARZA,JUAN CARLOS SANCHEZ RODRIGUEZ
19,10,PVEM,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PT,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,MC,ALICIA ANGELICA GUAJARDO ALATORRE,CLAUDIA ANGELICA CRUZ MALDONADO
19,10,MORENA,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PES,NORA DIONICIA CANTU RESENDEZ,NANCY CECILIA LOZANO MENA
19,10,RSP,MARIA DEL PILAR TALAVERA SALDAÑA,LAURA NELLY FERNANDEZ MIER
19,10,FXM,BLANCA MARICELA DEL TORO RUIZ,MARTHA MAGDALENA MONTES SALAZAR
19,10,PVEM-PT-MORENA,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PVEM-PT,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PVEM-MORENA,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PT-MORENA,SUSANA ESCALANTE CASTILLO,SANDRA PEÑA MATA
19,10,PAN,,
19,10,PRI,,
19,10,PRD,,
19,10,PVEM,,
19,10,PT,,
19,10,MC,,
19,10,MORENA,,
19,10,PES,,
19,10,RSP,,
19,10,FXM,,
19,11,PAN,PEDRO GARZA TREVIÑO,GUILLERMO ALFREDO RODRIGUEZ PAEZ
19,11,PRI,ARTURO ARAM CARMONA RODRIGUEZ,HUGO LEAL MARTINEZ
19,11,PRD,DANTE GERARDO PAEZ ELIZONDO,EZEQUIEL RUIZ MARTINEZ
19,11,PVEM,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PT,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,MC,MIRBEHT ALEJANDRA CORTES RETANA,DIANA GARCIA SALINAS
19,11,MORENA,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PES,ENGELBERT POBLETTE MEJIA,RODOLFO ROMAN BARRERA
19,11,RSP,CLAUDIA ANGELINA CERVANTES NAVARRO,JAZMIN ALEJANDRA RAMIREZ RODRIGUEZ
19,11,FXM,ABEL FIERRO APAC,JOSE GERARDO RIVERA RIVERA
19,11,PVEM-PT-MORENA,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PVEM-PT,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PVEM-MORENA,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PT-MORENA,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PAN,PEDRO GARZA TREVIÑO,GUILLERMO ALFREDO RODRIGUEZ PAEZ
19,11,PRI,ARTURO ARAM CARMONA RODRIGUEZ,HUGO LEAL MARTINEZ
19,11,PRD,DANTE GERARDO PAEZ ELIZONDO,EZEQUIEL RUIZ MARTINEZ
19,11,PVEM,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PT,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,MC,MIRBEHT ALEJANDRA CORTES RETANA,DIANA GARCIA SALINAS
19,11,MORENA,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PES,ENGELBERT POBLETTE MEJIA,RODOLFO ROMAN BARRERA
19,11,RSP,CLAUDIA ANGELINA CERVANTES NAVARRO,JAZMIN ALEJANDRA RAMIREZ RODRIGUEZ
19,11,FXM,ABEL FIERRO APAC,JOSE GERARDO RIVERA RIVERA
19,11,PVEM-PT-MORENA,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PVEM-PT,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PVEM-MORENA,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PT-MORENA,TANIA BERENICE GOMEZ SAUCEDA,LESLIE GABRIELA ALVARADO HERNANDEZ
19,11,PAN,,
19,11,PRI,,
19,11,PRD,,
19,11,PVEM,,
19,11,PT,,
19,11,MC,,
19,11,MORENA,,
19,11,PES,,
19,11,RSP,,
19,11,FXM,,
19,12,PAN,MIGUEL ANGEL LOZANO MUNGUIA,JUAN IGNACIO MUNGUIA CANTU
19,12,PRI,JOSE LUIS GARZA OCHOA,JORGE ADRIAN CORTES LIRA
19,12,PRD,KORINA MARISOL NAVARRO MORALES,MARIA AURORA QUIROGA MARTINEZ
19,12,PVEM,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PT,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,MC,RODOLFO MARTINEZ GONZALEZ,FERNANDO FRANCO SAENZ
19,12,MORENA,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PES,MARIA MAGDALENA CASTILLO PONS,MARIA BLANCA FERNANDEZ RUIZ
19,12,RSP,ISMAEL GUERRA PADILLA,SERGIO MARIO GONZALEZ RAMOS
19,12,FXM,FELIPE HERNANDEZ JERONIMO,TANIA ARACELY MONTOYA HERNANDEZ
19,12,PVEM-PT-MORENA,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PVEM-PT,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PVEM-MORENA,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PT-MORENA,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PAN,MIGUEL ANGEL LOZANO MUNGUIA,JUAN IGNACIO MUNGUIA CANTU
19,12,PRI,JOSE LUIS GARZA OCHOA,JORGE ADRIAN CORTES LIRA
19,12,PRD,KORINA MARISOL NAVARRO MORALES,MARIA AURORA QUIROGA MARTINEZ
19,12,PVEM,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PT,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,MC,RODOLFO MARTINEZ GONZALEZ,FERNANDO FRANCO SAENZ
19,12,MORENA,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PES,MARIA MAGDALENA CASTILLO PONS,MARIA BLANCA FERNANDEZ RUIZ
19,12,RSP,ISMAEL GUERRA PADILLA,SERGIO MARIO GONZALEZ RAMOS
19,12,FXM,FELIPE HERNANDEZ JERONIMO,TANIA ARACELY MONTOYA HERNANDEZ
19,12,PVEM-PT-MORENA,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PVEM-PT,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PVEM-MORENA,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PT-MORENA,SANDRA PAOLA GONZALEZ CASTAÑEDA,EDNA LAURA HUERTA RUIZ
19,12,PAN,,
19,12,PRI,,
19,12,PRD,,
19,12,PVEM,,
19,12,PT,,
19,12,MC,,
19,12,MORENA,,
19,12,PES,,
19,12,RSP,,
19,12,FXM,,
20,1,PAN,ANTONIO AMARO CANCINO,LUIS FELIPE REYES PITALUA
20,1,PRI,ANTONIO AMARO CANCINO,LUIS FELIPE REYES PITALUA
20,1,PRD,ANTONIO AMARO CANCINO,LUIS FELIPE REYES PITALUA
20,1,PVEM,ANGEL DOMINGUEZ ESCOBAR,JOSE SAMUEL AGUILERA VAZQUEZ
20,1,PT,ANGEL DOMINGUEZ ESCOBAR,JOSE SAMUEL AGUILERA VAZQUEZ
20,1,MC,HECTOR MONTES RODRIGUEZ,JORGE MAY OCAMPO
20,1,MORENA,ANGEL DOMINGUEZ ESCOBAR,JOSE SAMUEL AGUILERA VAZQUEZ
